Id,SalePrice
243,110003.57009310939
244,139623.56122617773
245,237863.22328757198
246,237939.84900280202
247,162470.2819897238
248,173896.87627367987
249,215683.8852912645
250,217787.44910508368
251,70555.86673693228
252,253556.06332205218
253,189698.1521858333
254,157572.05991216708
255,138018.32316875935
256,242694.72269774828
257,200093.22131349068
258,242329.98731758335
259,222958.33630662347
260,89431.56077137309
261,186559.4919800426
262,314527.13184508943
263,159791.87510292116
264,132936.14654692353
265,99142.27036825022
266,185944.03074884092
267,172691.06071101638
268,152867.9620682033
269,102767.48570683958
270,155012.09363600594
271,275245.87500086613
272,192914.61758373148
273,283713.4327882251
274,171399.36257200624
275,108478.18842712938
276,188802.92351230944
277,234446.3999605341
278,93743.56928157016
279,330325.80384077283
280,220155.3796915058
281,228010.5555456814
282,189537.9247755629
283,216432.76249437805
284,262403.7847961846
285,207475.56815419084
286,186676.51580597638
287,182156.28908322786
288,74019.00386142396
289,110285.0077374935
290,134552.15836914317
291,257272.68127516494
292,113554.75915936133
293,146125.39953977225
294,231393.93121092484
295,193331.05521865241
296,160334.6071146693
297,134215.04544329908
298,228636.6890601552
299,194418.30012470885
300,145235.45638500474
301,137036.7846565349
302,279418.94747463067
303,245117.68566412159
304,126501.63230844402
305,279176.0916024768
306,304201.80915167904
307,251229.97314322254
308,116220.45899302213
309,92904.39687307866
310,315390.233029703
311,163254.27151866912
312,129279.3719899358
313,119981.20180116847
314,248339.67992811766
315,179971.33069595217
316,196815.00768521952
317,245462.5731089565
318,275292.6755827396
319,283595.5121552348
320,205131.54548875286
321,305507.0238640393
322,298074.85177590523
323,276751.91233372246
324,88226.09250732602
325,279864.72541281173
326,106210.92685577586
327,264625.8001755599
328,167974.17919420757
329,190337.85804476452
330,99191.66616946319
331,176452.10084132367
332,122116.6699843932
333,301347.8689612965
334,216207.6616151742
335,181445.40748925757
336,179751.8948006421
337,314600.6951294608
338,231681.78855625025
339,226329.09863490507
340,153043.42646701206
341,250087.53383530487
342,90522.0487514468
343,67268.18619717228
344,280766.2131172585
345,108101.73120877992
346,154030.60187123757
347,132778.99171973224
348,180352.92604942218
349,206498.68406892158
350,348850.7201552094
351,295706.51790376497
352,210550.0784617561
353,100581.79761555343
354,118106.11419381405
355,156767.4117664813
356,183261.92022697857
357,164984.80509640038
358,147459.66304379364
359,138301.1605323249
360,251477.95976995604
361,147222.94752001445
362,133885.57620205858
363,200639.2082011092
364,120861.01549881925
365,167112.47753492178
366,112719.36641421232
367,181377.35765172113
368,164195.37086158438
369,137466.37494176414
370,152473.9345845182
371,183150.96490045483
372,119841.47556573688
373,121596.58352969811
374,124750.71033445321
375,224929.53194018343
376,17276.7016965168
377,147161.74311484562
378,287511.5590885636
379,320061.54554989655
380,189914.86681946783
381,130392.20437470735
382,211825.86189013344
383,227401.61587683685
384,122137.83352695475
385,222879.6576321772
386,228154.73924524942
387,89208.35781035562
388,151206.14760813053
389,225050.67530825012
390,349186.69124871993
391,116604.35103910121
392,191938.45026229107
393,92302.18376005082
394,58137.96251256706
395,101956.14982654002
396,133125.29556792066
397,129637.39894178923
398,144503.97409849567
399,111401.78031754174
400,217228.05197452457
401,229698.95250604724
402,211495.89363254415
403,83383.94918631016
404,270708.70048819884
405,171657.6149154982
406,154656.19120986853
407,159035.24806934386
408,145346.88418558415
409,264217.25441189075
410,275301.54172553564
411,136557.75243788667
412,133772.93691903484
413,228465.84247537184
414,119611.77846197985
415,253156.67621970855
416,214168.1504899562
417,160525.32142082177
418,235483.425577423
419,111118.63917469395
420,124889.63489176787
421,230490.62701077142
422,211974.78673158403
423,125349.57099542608
424,306122.16199954343
425,151096.6439472729
426,157174.66628150363
427,229805.73142672871
428,89956.27514354992
429,208782.42708107087
430,184601.5906599706
431,118306.81382808334
432,121062.71995419472
433,140658.54993638472
434,179224.91896680908
435,53231.0832577027
436,208872.97143362972
437,133560.5489708017
438,127092.3988205596
439,75010.19417997473
440,140274.32327506365
441,386060.3094861382
442,112505.3300280284
443,145507.47366740086
444,222500.51315492234
445,225204.38418102855
446,198142.36696880497
447,219636.28386009726
448,229529.24085879684
449,133425.2227597998
450,72013.28514049889
451,113169.78953200033
452,207342.16108310854
453,195198.68332710638
454,230175.40993915504
455,189095.96188799525
456,193048.66278976688
457,133098.17582746912
458,154331.03113460113
459,184705.70575579608
460,116992.65924414262
461,248137.00731419204
462,169438.65174087672
463,108854.2550818831
464,148201.43534642778
465,102830.31785482459
466,218055.21958910464
467,192427.31641346985
468,134679.33711899276
469,275428.6002151909
470,192463.84738152323
471,242829.83440458163
472,212710.02590484222
473,159002.0187597491
474,301121.69311060716
475,253575.00319479502
476,130751.14571625466
477,194163.34824701358
478,352090.3127019146
479,280997.70491236635
480,117039.0956094472
481,310539.0404029314
482,303638.122743163
483,186899.01271190273
484,168164.09074045517
485,118327.55501881361
486,133604.9748311973
487,139092.02242882314
488,166393.2701394306
489,185704.51595156555
490,67838.50463563547
491,112328.03165744136
492,148026.27398494314
493,183614.7787550875
494,138131.05508549878
495,87123.54742030382
496,47232.26017618051
497,371738.39411401434
498,179987.86858579225
499,110068.50822573676
500,109206.5739282815
501,141038.2182561544
502,220631.14294258077
503,148342.0753721479
504,217745.01728315026
505,156441.02833060714
506,167474.48155437232
507,244048.32148106553
508,186807.69209985572
509,160450.31411506442
510,120627.83686970008
511,148699.5074678266
512,217036.87650429353
513,121642.15461788648
514,161555.2773666345
515,89076.60541900022
516,348514.6033873855
517,197713.4987259333
518,269304.868513153
519,185459.33991597468
520,218743.80564806957
521,52268.44648122639
522,155565.49070469875
523,169046.70454021392
524,487888.74365479674
525,276380.51831393223
526,209108.9520231047
527,106716.12423660277
528,341344.84466279665
529,39856.92838023731
530,259832.5189518717
531,202018.5868802044
532,137931.3067562283
533,89876.97546047342
534,-29656.876851292152
535,214881.52847516694
536,99223.05165260799
537,205582.19338846148
538,105163.66941024458
539,133373.830595055
540,255587.32041676866
541,310399.936450499
542,276074.6872872907
543,241397.05165055668
544,147510.95209192357
545,200157.5444341154
546,264004.4276202014
547,164727.97474606082
548,118095.03250906916
549,117423.05967302228
550,236872.45814080894
551,149945.78643119585
552,109919.88498970178
553,282205.03262014757
554,91536.8252941097
555,252615.4345460635
556,107586.32425297974
557,124280.24935317083
558,99995.58131841263
559,182356.9461940115
560,228364.41841897956
561,157912.5665652777
562,162816.68514913126
563,97071.21463433641
564,168314.62399622874
565,250695.6368891513
566,143265.4157714046
567,317470.04197609826
568,231873.0094707231
569,270808.1364677759
570,130642.77727821644
571,190794.37857458898
572,123173.96600245227
573,204004.8297850818
574,182180.6057140353
575,105835.79469190832
576,118319.19338234165
577,155434.69824594434
578,155525.59667434456
579,195107.80666540758
580,146871.11078120244
581,181544.17490952616
582,317443.1683900253
583,115570.40253040631
584,307610.0175051638
585,111029.9404277137
586,301388.9460726105
587,111285.53943591626
588,123839.3723041273
589,154917.86420831588
590,95019.31849861237
591,206086.03514864488
592,350706.0281963103
593,126184.46946230027
594,159624.88284866084
595,114606.73351523
596,287050.1419497666
597,128533.69985852072
598,244716.43469364604
599,178657.36266498
600,162923.54216002751
601,256621.062685038
602,143332.59883509928
603,244523.65935032943
604,180177.76846710677
605,226330.45063825187
606,206556.52320702389
607,146619.64973025196
608,146017.37111894815
609,285273.7487478344
610,98299.026060178
611,307877.8218228973
612,154324.04976276576
613,256276.36935456085
614,125125.30366956601
615,53231.0832577027
616,154107.95678478875
617,183858.61624255913
618,133777.42448619148
619,312289.62930551067
620,298997.5741403696
621,38641.19713736011
622,239888.4581243506
623,135203.09802296344
624,176156.64827777943
625,186019.30955227488
626,157329.22172830487
627,141298.08684913957
628,171611.35728168732
629,185262.21821433396
630,176849.54568165285
631,123887.50314382586
632,253165.1115020404
633,200332.83557253197
634,120112.53595240973
635,164257.1915919044
636,243067.73817274434
637,21998.142878424173
638,121175.89134672633
639,69493.74143079559
640,265975.29146354226
641,254970.72222735998
642,233013.8442586913
643,307849.9930469505
644,147289.2699008377
645,298584.39477771457
646,152554.42484522122
647,115792.19921442936
648,154165.68419672633
649,184250.77907792843
650,52662.05562995304
651,214801.72026676545
652,107256.20599230858
653,215326.5458047691
654,133754.70703405837
655,306613.5478670951
656,128364.16957507256
657,132680.87301048284
658,162351.35014493822
659,150249.7630583764
660,170393.7212442192
661,208545.93460655556
662,304331.4982893478
663,181503.8971197905
664,123933.99373953324
665,321592.88733634446
666,262358.8817452187
667,213249.0923143979
668,203664.25456350524
669,159803.6991218948
670,89848.96865811103
671,184180.965486081
672,126121.75238009555
673,185145.18572234063
674,200327.07673357404
675,148606.54327559072
676,164518.89166439892
677,142591.02421799416
678,102090.71221857858
679,305431.45503369457
680,130549.10755726881
681,129290.3719430664
682,124588.95408623607
683,181799.83717569648
684,292815.8333030113
685,230260.25828608032
686,235333.39615412225
687,214767.20045496046
688,174701.62043466832
689,244847.40362750902
690,196753.58987687298
691,157639.7088056746
693,262443.21439624456
694,108607.79075973743
695,145385.9938824053
696,161570.31337312187
697,73285.919687568
698,124231.41720117105
699,110596.61815467707
700,217160.90862625005
701,284641.0837287541
702,186254.56113557384
703,302914.9588369536
704,138237.68100030074
705,229628.7552387839
706,60320.00804681417
707,227176.67516027376
708,235097.6912634875
709,202971.63646690865
710,114700.1714581817
711,39736.44114119673
712,87894.16714979372
713,219338.08886977733
714,113825.61751467132
715,172172.8029411351
716,172112.4526875775
717,225197.5051709655
718,145307.14082294155
719,279170.81932273816
720,116668.64731113915
721,257416.42724883158
722,157639.7088056746
723,102555.74799618853
724,115344.42640120897
725,300586.70203640254
726,106110.27964134212
727,200581.30688041908
728,210594.92228127338
729,202402.85112351074
730,102938.4676730134
731,251562.60508211187
732,195005.22620369782
733,239660.02624076925
734,123808.47957691798
735,116986.01280066445
736,181108.78385244333
737,67552.70001104714
738,258390.81944467284
739,111019.76451247635
740,218150.96086058562
741,112337.09559353902
742,129493.32542472071
743,202714.62346894626
744,144259.96290786163
745,228484.18713581492
746,286080.2081645618
747,243063.28900796804
748,266019.87677504856
749,243226.95756147185
750,99605.24671153337
751,66410.79023420034
752,189694.6531261399
753,193193.11873887287
754,276011.68860075675
755,152794.6110423206
756,165421.48156556117
757,240344.6876996504
758,154002.57138633743
759,186693.45323763147
760,299769.7437170012
761,125660.1735534344
762,137691.2035701669
763,197070.75600141624
764,291902.10675587587
765,249023.6558082866
766,269081.89333283645
767,202842.44853474956
768,159769.57680994447
769,255815.5076052826
770,345376.93945939804
771,127169.32688219118
772,117512.62394615512
773,166348.11880245543
774,108809.62115572629
775,304564.45750289795
776,167474.36283447494
777,254215.8608708916
778,124540.98729454912
779,182096.10793115423
780,151868.64883593505
781,191587.46152934482
782,186020.20929897152
783,222469.99376995367
784,142283.60084241704
785,120806.36038545583
786,174521.43265497847
787,123774.272237956
788,238282.4779362717
789,85116.89049597435
790,192651.5232843754
791,197207.3623164546
792,158623.27378968644
793,235798.2756131387
794,248752.90898139685
795,219960.96652815765
796,167625.78895062476
797,169378.42120459003
798,94406.4837188377
799,367473.6599607413
800,138391.51696459606
801,176877.62285359539
802,110851.45986868098
803,200313.35406073206
804,353832.2817059413
805,120276.47816160176
806,223498.11936896373
807,114564.24201132797
808,151357.93070593494
809,138708.30229542562
810,160637.0235407422
811,170969.94347605013
812,159909.39666253567
813,132699.13344513715
814,171845.83284375287
815,107804.64414765402
816,225630.8077334605
817,112363.16591868119
818,276199.82955301617
819,156806.32429804167
820,217630.23068454838
821,210362.4862856204
822,115403.92908005396
823,214989.0827655704
824,142111.82052000755
825,253409.88022865955
826,353956.6030495332
827,74876.46169748995
828,221980.2167542291
829,178098.23608502108
830,180060.2730509112
831,178514.8226985049
832,166462.9006890136
833,225131.6286374517
834,189750.68921105226
835,142037.86450168068
836,102855.51374365497
837,172585.98203436923
838,121145.5293126941
839,136555.66350369088
840,113545.4094036248
841,136473.22347655028
842,132626.36190077488
843,164547.77951249844
844,164452.21798283755
845,147757.9600161231
846,177959.6290871642
847,214426.04388807702
848,110448.89900645171
849,188235.7568479289
850,192542.4782677882
851,157355.19499179977
852,240275.29713536197
853,170103.8495129859
854,184599.90190398123
855,186069.3419409775
856,121228.43181752253
857,156350.5016994452
858,161530.900011862
859,191577.46833170863
860,231136.2343873033
861,172961.6126662741
862,136428.089920038
863,158262.10467603392
864,135640.1820671165
865,218888.33972490273
866,140079.21128562084
867,274101.2465741179
868,118663.20683898857
869,171853.70574355172
870,232383.83903616737
871,109237.86409343683
872,179468.03297012937
873,118807.45738008224
874,136084.43676586883
875,103362.81422790067
876,292541.71945185633
877,117071.5820853873
878,316522.5383466387
879,144220.51502839243
880,127084.32721468082
881,148262.80017838694
882,220852.63639293457
883,171983.44267722344
884,153571.76811516375
885,110154.54017520689
886,277369.1977799268
887,182145.60149139896
888,131812.38072894933
889,295430.1244581045
890,186418.81884821536
891,116452.22997402567
892,176112.0395185932
893,143058.4476695223
894,145520.49371498398
895,147032.75089254862
896,184017.29453039845
897,88990.68048914018
898,179320.75760925942
899,356620.31475932087
900,130166.4806730042
901,94107.00153192619
902,140448.55209484196
903,206008.41773870052
904,255403.54707276868
905,112708.38297765593
906,120862.27084544416
907,277740.46790108073
908,203469.16316986064
909,128339.93857729428
910,184191.18965887316
911,192880.233243495
912,139615.1634099105
913,108127.51133334471
914,183608.32009356638
915,164211.91396489146
916,89984.0517430617
917,20435.467343769793
918,112452.55381822874
919,251959.3336465261
920,191768.59883816197
921,195872.79688884466
922,142959.19295099317
923,192281.24437581564
924,210657.32904084446
925,205452.61767444632
926,140827.157779823
927,292565.3951322696
928,211285.8687229013
929,268492.19630500424
930,230733.4528782452
931,259047.45934953037
932,114522.56166051899
933,315673.3313605448
934,228056.2910719455
935,224569.58474400803
936,80232.6569978876
937,203070.3574426526
938,240636.601729142
939,260792.74110258406
940,214949.8908044953
941,208944.1680232086
942,233491.07423281478
943,118764.63393327477
944,179862.74261330112
945,169892.89420141414
946,152327.23394540782
947,137587.49857822902
948,277336.0380477925
949,220092.78198483246
950,179917.27306058674
951,121098.20165985604
952,115041.57820843103
953,104534.1229860547
954,168568.7079984736
955,114358.25760262719
956,183037.22313378513
957,148817.94239384498
958,138178.90811976133
959,215248.40154721483
960,195037.40114731828
961,87646.23624959549
962,251961.9836807309
963,166452.34367630104
964,294506.4612669338
965,223798.08401236415
966,185609.33659501805
967,134043.5077931073
968,123442.61321173504
969,35071.3405310731
970,135147.29290626594
971,78546.03854702585
972,206498.68406892158
973,128643.29105235223
974,222064.96890117577
975,199782.51494965982
976,193330.67446961833
977,51614.14357412036
978,211260.24922393242
979,99042.2010410918
980,139102.43510735035
981,184858.23901078833
982,297735.76414668915
983,208657.8112899866
984,276632.80540601106
985,152981.68315339292
986,124175.37554291067
987,136970.7892284264
988,315611.35292481515
989,195507.76256150205
990,208246.12921803346
991,295084.75874384074
992,210887.87652026745
993,178757.1389259154
994,170990.670410988
995,319097.85474170203
996,93771.95026235915
997,123617.72940441566
998,182698.64825260735
999,71250.25887406793
1000,208213.9109843426
1001,66532.16250197875
1002,78638.3884125609
1003,270455.662273877
1004,185037.93209934817
1005,226181.85589175674
1006,129456.26607149001
1007,198195.04708607213
1008,89984.0517430617
1009,245192.9299991905
1010,110426.32573524759
1011,112899.3952106548
1012,122966.40371677821
1013,138973.35188678346
1014,100949.96246255569
1015,137255.8476804013
1016,229560.49904284207
1017,224410.24990082372
1018,230778.9649133133
1019,192186.0250848612
1020,223987.90897511135
1021,131730.80710627534
1022,209084.07196875702
1023,114224.1636237873
1024,225820.98973488837
1025,329243.4596816682
1026,123989.53031027845
1027,150613.020026258
1028,275392.4166958145
1029,122291.5026674453
1030,140753.70444227956
1031,123883.76649485197
1032,260590.1895784359
1033,302563.2237339518
1034,254624.6839616404
1035,104956.72743088787
1036,70009.93404150153
1037,292989.516253439
1038,270251.6825551215
1039,88806.87723935652
1040,67838.50463563547
1041,176410.6799419138
1042,173537.91582866694
1043,193382.25324573205
1044,252078.37903509877
1045,321665.6614658942
1046,112950.9016824387
1047,355612.4699464246
1048,141887.42103021604
1049,161825.66038634453
1050,74196.72699750855
1051,212134.37301971397
1052,213221.7340662378
1053,197662.19096022393
1054,153935.74546996562
1055,254784.0255117307
1056,184480.02866796864
1057,216927.25592125623
1058,221923.2666871486
1059,306372.85932156147
1060,182758.08290277197
1061,235267.6958602529
1062,114322.05870641545
1063,172841.92876235038
1064,145859.5362151537
1065,144618.6071129756
1066,250754.1146331721
1067,183637.50886534195
1068,171015.09969572967
1069,223329.41908759385
1070,117234.53724424535
1071,120570.58226114536
1072,171852.96845383372
1073,131680.91812403983
1074,161990.47049632974
1075,222137.29261756828
1076,175895.54201278812
1077,139157.82304384728
1078,127984.46878114034
1079,157639.7088056746
1080,125141.2042421561
1081,178495.98208336174
1082,120109.3365510204
1083,223738.35117684622
1084,160320.0947898251
1085,163307.47639116333
1086,158382.75214662653
1087,90837.59318468621
1088,277167.5486747002
1089,217467.47931575304
1090,230663.5928786453
1091,67552.70001104714
1092,180862.535911642
1093,176076.42463048853
1094,149260.39854713008
1095,108306.65679877719
1096,193196.59359622176
1097,116699.5656845468
1098,214154.5804875111
1099,94163.39662006451
1100,210300.70251981748
1101,-2732.883111647214
1102,115354.02705929521
1103,125264.27377947464
1104,157045.8638202375
1105,127437.01987927174
1106,297582.98079614213
1107,213532.65942794378
1108,232494.49363296642
1109,183652.0559566372
1110,289570.7951705587
1111,177250.99214156932
1112,210196.87412069607
1113,102159.24862536896
1114,115986.51204400885
1115,100593.52692931867
1116,284218.82656232634
1117,215118.69527988054
1118,123238.64583904107
1119,133919.44395369297
1120,120844.01637982692
1121,127710.15460636874
1122,248222.43456708
1123,87475.50787564983
1124,72914.43783811342
1125,180150.88850244752
1126,112283.48369421001
1127,243720.86442740104
1128,243600.04282291234
1129,226430.63169409503
1130,131718.81534924236
1131,146990.21988716154
1132,107716.43614699882
1133,162691.63268174883
1134,256013.73862442916
1135,178554.81998115493
1136,122511.6782211437
1137,145968.8068765893
1138,72333.6488713616
1139,193271.0214903521
1140,128470.18952144127
1141,127659.4051104525
1142,168972.73701095724
1143,323294.8068499409
1144,100932.42339477588
1145,76953.94969664379
1146,136564.5228505428
1147,183124.29861189672
1148,168175.38746629044
1149,135629.27801297384
1150,169249.98898677164
1151,125869.03346377533
1152,166117.27478711068
1153,196312.9244036203
1154,129005.08973254368
1155,205389.94131987356
1156,175572.5405350399
1157,146026.51706786355
1158,216432.76249437805
1159,271283.51642701955
1160,199436.3422446894
1161,165107.5622805457
1162,213182.72752599622
1163,123523.15965291591
1164,136930.15909969682
1165,166649.31855033326
1166,233228.77960932953
1167,278860.22096928675
1168,183841.80979452617
1169,191092.00559558664
1170,397844.7691779153
1171,152142.89316539947
1172,168848.99640310355
1173,188426.71666678804
1174,203118.6803961878
1175,196786.58496152863
1176,317728.7994008715
1177,116008.99677692307
1178,127245.05422644217
1179,113560.37354305139
1180,89002.5669582726
1181,249820.13030431708
1182,255072.52792550283
1184,131681.7483437367
1185,191114.3519400843
1186,116345.62919262522
1187,97983.42106331901
1188,264918.8899365411
1189,212390.00443505697
1190,209550.01840842437
1191,189318.112500759
1192,215954.57825594346
1193,118512.99383286675
1194,169028.71187727293
1195,145491.05124413018
1196,170112.26492994768
1197,240660.3044144354
1198,166993.7689298927
1199,206373.01592790528
1200,134709.61055133733
1201,89237.75969837826
1202,203078.33754288944
1203,114535.27889760266
1204,234197.82618090214
1205,141343.514528162
1206,288547.35084718413
1207,103898.78420922518
1208,224174.12906126207
1209,147333.72839586262
1210,263099.4091486424
1211,206372.07322503897
1212,233311.93182557437
1213,63964.603327719014
1214,92434.31427843642
1215,117722.01943199542
1216,111747.21074503603
1217,179715.8351951499
1218,235024.73482430208
1219,47184.91475936325
1220,125689.6943952775
1221,110751.26704093974
1222,129791.47461597333
1223,168132.75217873836
1224,208721.51630336404
1225,205232.01785191405
1226,137536.0579998573
1227,224739.7250220418
1228,126248.31647618386
1229,309989.2052084995
1230,146090.7300769849
1231,221977.62305163257
1232,145748.93122441616
1233,101902.84318274981
1234,146012.67523837363
1235,128585.70074075251
1236,134752.3544050149
1237,206498.68406892158
1238,225998.93990892067
1239,187134.48859489686
1240,245156.7738003779
1241,221848.0414383325
1242,261829.2490492957
1243,180321.13816445175
1244,346517.72244328656
1245,195907.17545580489
1246,177746.1146722796
1247,206480.80477634756
1248,175362.33154256502
1249,181341.27479035986
1250,112432.65863484541
1251,265720.274084089
1252,219223.01847652864
1253,108964.2051247329
1254,246604.928242722
1255,208185.8532808159
1256,146283.29447227577
1257,284556.75340989645
1258,77838.81944230862
1259,193526.4449431668
1260,157455.54068635037
1261,181161.5729586596
1262,119384.1732428778
1263,137027.7828614136
1264,174249.48270816216
1265,192753.0088752507
1266,197039.59517524668
1267,196123.6658600078
1268,327946.55988879857
1269,309675.98552541365
1270,136824.27943223467
1271,223992.1412938858
1272,185046.81290396542
1273,112703.58940827554
1274,155893.07731873493
1275,115917.02237269167
1276,163702.03934515623
1277,161542.8832610185
1278,207354.78286280207
1279,257941.83485655737
1280,96610.5575476059
1281,232311.61676212132
1282,197643.14708194957
1283,131310.89096209378
1284,153752.84084832843
1285,195028.17726146834
1286,141324.10597702296
1287,176844.07854724972
1288,170470.1383160004
1289,251812.909245509
1290,271287.5604214506
1291,143976.72588586388
1292,114814.36236411509
1293,166796.87915585373
1294,195389.3523604834
1295,119850.36116840417
1296,122041.2004479406
1297,136582.65568847797
1298,153028.69463366846
1299,609695.619785964
1300,136124.60279463272
1301,234028.56456449494
1302,145129.67927863493
1303,294045.81369041465
1304,253801.54515848134
1305,217627.8468537584
1306,283710.2506041452
1307,217036.87650429353
1308,138423.10592427955
1309,134684.78167094232
1310,175522.927415804
1311,246619.1203587917
1312,210834.08792639017
1313,303572.494370627
1314,328733.90057311615
1315,90776.66556728182
1316,200794.91209447084
1317,277869.0021912697
1318,213747.14135267402
1319,282530.49416348635
1320,88774.57765938391
1321,184462.28349464686
1322,38870.32135031256
1323,225794.0001418691
1324,62132.11464338629
1325,287762.20192705863
1326,55581.995228749234
1327,35320.44252925963
1328,121172.9325109352
1329,240442.38037801447
1330,202954.80356267377
1331,271488.8933968706
1332,133963.90796389163
1333,72257.64446575106
1334,119741.32544546649
1335,142643.723979371
1336,177400.81752801625
1337,182047.11591633962
1338,51249.188052619604
1339,225422.90726395353
1340,109546.73361428076
1341,123521.78094845542
1342,173572.83899000348
1343,269810.55446360796
1344,183426.17511233198
1345,203408.85496677057
1346,82478.56949956759
1347,248405.31425589882
1348,282336.24919372366
1349,222430.4857351241
1350,182290.8056103296
1351,244631.3548954309
1352,180003.94876974667
1353,153844.86518798914
1354,349914.2332570681
1355,241481.45129851895
1356,198363.18157790066
1357,108962.08628745383
1358,140891.02277126018
1359,181032.26690204724
1360,320218.03034420364
1361,171872.1841538398
1362,230259.83210563878
1363,113739.0791841464
1364,160981.92648642074
1365,179157.64477281945
1366,214872.19701947155
1367,219896.4466850706
